Property_URL,Address,Postcode,Description,Date_Listed,Bedrooms,Asking_Price,Last_Sold_Price,Last_Sold_v_Asking_Price,Last_Sold_Date,Tenure,Agent,Agent_Address,Agent_Phone_Number
https://www.rightmove.co.uk/property-for-sale/property-67068055.html,"Badgerwood Walk, York",YO10 5HN,4 bedroom detached house,20 August 2018,4,580000,,,,Freehold,"R M English York Limited, York and Surrounding Villages",,01904 200032
https://www.rightmove.co.uk/property-for-sale/property-67064389.html,"College Court, York, YO24",YO24 1UG,2 bedroom apartment,20 August 2018,2,180000,,,,Leasehold,"Purplebricks, covering Yorkshire",,0121 396 0883
https://www.rightmove.co.uk/property-for-sale/property-56428620.html,"Crossways, Badger Hill, York YO10",YO10 5JF,6 bedroom detached bungalow,05 September 2018,6,410000,59950,350050,1997,,"York Property Shop, York",,07865 081333
https://www.rightmove.co.uk/property-for-sale/property-56193666.html,"Walmer Carr, Wigginton, York, YO32 2SX",YO32 2SX,3 bedroom detached house,19 August 2018,3,300000,235000,65000,2013,,"Hunters, Haxby & Strensall Areas",,01904 200076
https://www.rightmove.co.uk/property-for-sale/property-56222082.html,"Barlow Street, York YO26 5HP",YO26 5HP,2 bedroom terraced house,21 August 2018,2,150000,,,,Freehold,"EweMove, York",,01904 200147
https://www.rightmove.co.uk/property-for-sale/property-56415165.html,"Lea Way, Huntington, YORK",YO32 9PE,3 bedroom semi-detached bungalow,04 September 2018,3,250000,55000,195000,1997,,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-75117737.html,"Byland Avenue, York",YO31 9AF,3 bedroom semi-detached house,22 August 2018,3,215000,,,,Freehold,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-56222079.html,"Milner Street, York YO24 4NH",YO24 4NH,2 bedroom terraced house,21 August 2018,2,180000,128000,52000,2013,Freehold,"EweMove, York",,01904 200147
https://www.rightmove.co.uk/property-for-sale/property-67350313.html,"Mill Garth Park, York, YO23",YO23 2TR,2 bedroom lodge,05 September 2018,2,240000,,,,Leasehold,"Purplebricks, covering Yorkshire",,0121 396 0883
https://www.rightmove.co.uk/property-for-sale/property-67119703.html,"Tranby Avenue, Osbaldwick, York",YO10 3NJ,3 bedroom semi-detached house,22 August 2018,3,259950,,,,Freehold,"Churchills Estate Agents, York",,01904 200031
https://www.rightmove.co.uk/property-for-sale/property-67120057.html,"Ashgrove, York, YO32 2HY",YO32 2HY,1 bedroom flat,22 August 2018,1,125000,,,,,"Retirement Homesearch, New Milton",,03333 214060
https://www.rightmove.co.uk/property-for-sale/property-57739023.html,"Church Lane, Nether Poppleton, York, YO26 6LF",YO26 6LF,6 bedroom barn conversion,04 June 2018,6,1050000,365000,685000,1996,,"Hudson Moody, Poppleton",,01904 200038
https://www.rightmove.co.uk/property-for-sale/property-65782654.html,"Nunthorpe Road, Off Scarcroft Road, York, YO23",YO23 1BG,4 bedroom terraced house,14 June 2018,4,389950,,,,,"YOUR MOVE  Anscombs, York",,01904 200034
https://www.rightmove.co.uk/property-for-sale/property-55599429.html,"Green Lane, Acomb, York",YO24 3DB,1 bedroom flat,23 July 2018,1,100000,82000,18000,2004,,"SOLD.co.uk, London",,020 8012 5320
https://www.rightmove.co.uk/property-for-sale/property-75151739.html,"Holiday Homes, York",YO1 9RP,Park Home,23 August 2018,,POA,,,,,"R M English York Limited, York and Surrounding Villages",,01904 200032
https://www.rightmove.co.uk/property-for-sale/property-56224482.html,"Grange Close, Skelton, York",YO30 1YR,4 bedroom detached house,22 August 2018,4,350000,285750,64250,2014,Freehold,"William H. Brown, Haxby",,01904 200161
https://www.rightmove.co.uk/property-for-sale/property-67107958.html,"Chestnut Avenue, Stockton Lane",YO31 1BR,2 bedroom terraced house,22 August 2018,2,275000,,,,Freehold,"Linley and Simpson incorporating Coalters, York - Sales",,01904 200104
https://www.rightmove.co.uk/property-for-sale/property-75174332.html,"Adventurers Court, Hungate",YO1 7ND,2 bedroom apartment,24 August 2018,2,285000,,,,Leasehold,"Linley and Simpson incorporating Coalters, York - Sales",,01904 200104
https://www.rightmove.co.uk/property-for-sale/property-56250810.html,"Moor Lane, Woodthorpe, York",YO24 2YZ,4 bedroom detached house,24 August 2018,4,449950,167500,282450,2001,Freehold,"Churchills Estate Agents, Acomb",,01904 200063
https://www.rightmove.co.uk/property-for-sale/property-75164192.html,"Kitchener Street, York, North Yorkshire, YO31",YO31 8SA,2 bedroom terraced house,24 August 2018,2,170000,135500,34500,2014,Freehold,"Chestnut Solutions Property Specialists, York",,01904 200004
https://www.rightmove.co.uk/property-for-sale/property-65329126.html,"Redbarn Drive, York, YO10",YO10 3JD,3 bedroom semi-detached house,14 May 2018,3,229995,106000,123995,2002,Freehold,"Purplebricks, covering Yorkshire",,0121 396 0883
https://www.rightmove.co.uk/property-for-sale/property-55411440.html,"Foxwood Lane, York",YO24 3LQ,3 bedroom semi-detached house,13 July 2018,3,210000,,,,Freehold,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-75398465.html,"York Road, Acomb, YORK",YO24 4LW,3 bedroom terraced house,24 August 2018,3,350000,170000,180000,2008,Freehold,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-75206090.html,3 Manor Court Upper Poppleton York YO26 6QP,YO26 6QP,4 bedroom detached house,28 August 2018,4,430000,335000,95000,2010,Freehold,"Naish Estate Agents & Solicitors, York",,01904 200041
https://www.rightmove.co.uk/property-for-sale/property-67193785.html,"Hallcroft Lane, Copmanthorpe, York YO23 3UG",YO23 3UG,5 bedroom detached house,28 August 2018,5,695000,475000,220000,2012,,"Hudson Moody, Micklegate",,01904 200036
https://www.rightmove.co.uk/property-for-sale/property-66019573.html,"New Lane, York, YO32",YO32 9TB,2 bedroom apartment,28 June 2018,2,160000,,,,Leasehold,"Purplebricks, covering Yorkshire",,0121 396 0883
https://www.rightmove.co.uk/property-for-sale/property-67359334.html,"Howard Drive, York, YO30",YO30 5UX,3 bedroom semi-detached house,05 September 2018,3,260000,214000,46000,2013,Freehold,"Purplebricks, covering Yorkshire",,0121 396 0883
https://www.rightmove.co.uk/property-for-sale/property-56447136.html,"Carlton Avenue, York YO10 3JZ",YO10 3JZ,3 bedroom semi-detached house,05 September 2018,3,260000,120000,140000,2003,Freehold,"EweMove, York",,01904 200147
https://www.rightmove.co.uk/property-for-sale/property-67362445.html,"Westlands Grove, York, YO31",YO31 1EF,3 bedroom detached bungalow,05 September 2018,3,425000,,,,Freehold,"Purplebricks, covering Yorkshire",,0121 396 0883
https://www.rightmove.co.uk/property-for-sale/property-58005381.html,"Woodhouse Grove, Heworth, York",YO31 0PS,2 bedroom semi-detached house,06 September 2018,2,200000,,,,,"Quantum Estate Agents, York",,01904 200028
https://www.rightmove.co.uk/property-for-sale/property-75419825.html,"Crambeck Court, Fetter Lane, York YO1 6BZ",YO1 6BZ,2 bedroom apartment,06 September 2018,2,350000,,,,,"Hudson Moody, Micklegate",,01904 200036
https://www.rightmove.co.uk/property-for-sale/property-75432164.html,"Skiddaw, Woodthorpe",YO24 2SZ,2 bedroom semi-detached bungalow,06 September 2018,2,200000,57000,143000,2000,Freehold,"Linley and Simpson incorporating Coalters, York - Sales",,01904 200104
https://www.rightmove.co.uk/property-for-sale/property-67395289.html,"Orrin Close, York, YO24",YO24 2RA,3 bedroom detached house,07 September 2018,3,265000,,,,,"Reeds Rains , Acomb",,01904 200089
https://www.rightmove.co.uk/property-for-sale/property-56480388.html,"Thirkleby Way, York",YO10 3QA,3 bedroom semi-detached house,06 September 2018,3,260000,195000,65000,2018,Freehold,"William H. Brown, York",,01904 200025
https://www.rightmove.co.uk/property-for-sale/property-53431410.html,"Carr House, Boroughbridge Road, Upper Poppleton, York",YO26 6QB,5 bedroom semi-detached house,15 March 2018,5,595000,,,,Freehold,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-73575125.html,"Deveron Way, Acomb Wood Drive, York",YO24 2XH,3 bedroom detached house,07 September 2018,3,285000,156000,129000,2002,,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-68667547.html,"Buttacre Lane, Askham Richard",YO23 3PE,3 bedroom detached house,26 May 2018,3,315000,,,,Freehold,"Linley and Simpson incorporating Coalters, York - Sales",,01904 200104
https://www.rightmove.co.uk/property-for-sale/property-57237162.html,"Lakeside, Acaster Malbis",YO23 2TY,5 bedroom detached house,07 September 2018,5,749995,,,,Freehold,"Wishart Estate Agents, York",,01904 200000
https://www.rightmove.co.uk/property-for-sale/property-67400677.html,"Cherry Tree Drive, Acaster Malbis, York",YO23 2TT,2 bedroom retirement property,07 September 2018,2,139995,,,,Freehold,"Y Homes, York",,01904 200070
https://www.rightmove.co.uk/property-for-sale/property-56511957.html,"Centurion Square, Skeldergate, York, North Yorkshire, YO1",YO1 6DP,2 bedroom flat,08 September 2018,2,295000,,,,,"Bridgfords, York",,01904 200065
https://www.rightmove.co.uk/property-for-sale/property-71929565.html,"Dringthorpe Road, Dringhouses, York",YO24 1NF,5 bedroom semi-detached house,06 September 2018,5,445000,69000,376000,1997,Freehold,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-55650144.html,"Elmfield Avenue, York, North Yorkshire, YO31",YO31 9LX,3 bedroom semi-detached house,25 July 2018,3,272500,51300,221200,1997,Freehold,"Redmove, York",,01904 200058
https://www.rightmove.co.uk/property-for-sale/property-59649790.html,"Temple Lane, Copmanthorpe, York, YO23",YO23 3TE,4 bedroom detached house,26 November 2016,4,700000,,,,Freehold,"Carter Jonas, York",,01904 200062
https://www.rightmove.co.uk/property-for-sale/property-71299361.html,"Wetherby Road, York, North Yorkshire, YO26",YO26 5BS,4 bedroom detached house,,4,375000,,,,Freehold,"Chestnut Solutions Property Specialists, York",,01904 200004
https://www.rightmove.co.uk/property-for-sale/property-75509954.html,"Russet House, Birch Close, Huntington, York, YO31",YO31 9PN,2 bedroom flat,10 September 2018,2,160000,,,,Leasehold,"Preston Baker, York",,01904 200064
https://www.rightmove.co.uk/property-for-sale/property-55393881.html,"Usher Lane, Haxby, York",YO32 3LA,4 bedroom detached house,12 July 2018,4,325000,220000,105000,2007,Freehold,"William H. Brown, Haxby",,01904 200161
https://www.rightmove.co.uk/property-for-sale/property-67462912.html,"Manor Drive North, York, YO26",YO26 5RY,4 bedroom semi-detached house,12 September 2018,4,325000,,,,,"YOUR MOVE  Anscombs, York",,01904 200034
https://www.rightmove.co.uk/property-for-sale/property-64764256.html,"Mount Terrace, York",YO24 4AR,3 bedroom terraced house,03 April 2018,3,619950,,,,,"Peter Moody & Company, York",,01904 200094
https://www.rightmove.co.uk/property-for-sale/property-67463254.html,"Osbaldwick Lane, York",YO10 3BA,5 bedroom semi-detached house,12 September 2018,5,299950,,,,Freehold,"Churchills Estate Agents, York",,01904 200031
https://www.rightmove.co.uk/property-for-sale/property-67480213.html,"Hobgate, York, YO24",YO24 4HE,3 bedroom detached house,12 September 2018,3,470000,,,,,"Reeds Rains , Acomb",,01904 200089
https://www.rightmove.co.uk/property-for-sale/property-66331087.html,"Earlsborough Terrace, Riverside, York, YO30",YO30 7BQ,4 bedroom terraced house,12 July 2018,4,550000,,,,Freehold,"Purplebricks, covering Yorkshire",,0121 396 0883
https://www.rightmove.co.uk/property-for-sale/property-55698123.html,"Kettlestring Lane, YORK",YO30 4XF,1 bedroom apartment,,1,130000,,,,Leasehold,"William H. Brown, York",,01904 200025
https://www.rightmove.co.uk/property-for-sale/property-56573754.html,"Wetherby Road, York YO26",YO26 5BU,3 bedroom semi-detached house,12 September 2018,3,320000,240000,80000,2016,,"York Property Shop, York",,07865 081333
https://www.rightmove.co.uk/property-for-sale/property-66850615.html,"Deerstone Way, York, YO19",YO19 5RB,2 bedroom semi-detached bungalow,08 August 2018,2,259999,190000,69999,2015,Freehold,"Purplebricks, covering Yorkshire",,0121 396 0883
https://www.rightmove.co.uk/property-for-sale/property-75631268.html,"York Road, Haxby, York",YO32 3EN,4 bedroom house,13 September 2018,4,895000,,,,,"Stephensons, Haxby",,01904 200060
https://www.rightmove.co.uk/property-for-sale/property-74907413.html,Keepers Way,YO19 5SQ,4 bedroom detached house,09 August 2018,4,420000,,,,Freehold,"Linley and Simpson incorporating Coalters, York - Sales",,01904 200104
https://www.rightmove.co.uk/property-for-sale/property-75610973.html,"Jorvik Close, Acomb, York",YO26 5HD,2 bedroom terraced house,13 September 2018,2,190000,132950,57050,2006,Freehold,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-67483324.html,"Runswick Avenue, York, YO26",YO26 5PP,2 bedroom detached bungalow,13 September 2018,2,250000,,,,Freehold,"Purplebricks, covering Yorkshire",,0121 396 0883
https://www.rightmove.co.uk/property-for-sale/property-67460899.html,"Aldborough Way, York, YO26",YO26 4UX,3 bedroom end of terrace house,12 September 2018,3,230000,155000,75000,2005,Freehold,"Preston Baker, York",,01904 200064
https://www.rightmove.co.uk/property-for-sale/property-67498603.html,"Vyner Street, Haxby Road, York",YO31 8HS,5 bedroom terraced house,14 September 2018,5,325000,65000,260000,1998,Freehold,"Churchills Estate Agents, York",,01904 200031
https://www.rightmove.co.uk/property-for-sale/property-56624901.html,"New Walk, St. Oswalds Road, York, North Yorkshire, YO10",YO10 4PF,2 bedroom bungalow,15 September 2018,2,220000,,,,,"Bridgfords, York",,01904 200065
https://www.rightmove.co.uk/property-for-sale/property-56608314.html,"The Ruddings, Wheldrake, York, YO19",YO19 6BP,3 bedroom bungalow,14 September 2018,3,300000,210000,90000,2007,Freehold,"Lancaster Samms, York",,01904 200091
https://www.rightmove.co.uk/property-for-sale/property-72624188.html,"The Square, Dringhouses, York, YO24 1UR",YO24 1UR,2 bedroom apartment,17 April 2018,2,205000,215000,-10000,2009,,"Hudson Moody, Micklegate",,01904 200036
https://www.rightmove.co.uk/property-for-sale/property-67501192.html,"Bradley Lane, Rufforth, York",YO23 3QJ,6 bedroom detached house,14 September 2018,6,850000,670000,180000,2005,,"Stephensons, York - Sales",,01904 200052
https://www.rightmove.co.uk/property-for-sale/property-77227478.html,"Oxford at The Granary, Water Lane,
YO30 6PQ",YO30 6PQ,4 bedroom detached house,18 November 2018,4,382950,,,,,Redrow Homes,,01904 200160
https://www.rightmove.co.uk/property-for-sale/property-58420048.html,"23 Wigginton Road, York",YO31 8HJ,8 bedroom terraced house,03 March 2017,8,599999,,,,Freehold,"R M English York Limited, York and Surrounding Villages",,01904 200032
https://www.rightmove.co.uk/property-for-sale/property-62821301.html,"Highthorn Road, York, YO31",YO31 9HA,3 bedroom semi-detached house,29 October 2016,3,245000,,,,,"Reeds Rains , York",,01904 200042
https://www.rightmove.co.uk/property-for-sale/property-67874914.html,"The Manor Beeches, York, YO19",YO19 5PX,6 bedroom detached house,25 July 2017,6,580000,,,,Freehold,"Purplebricks, covering Yorkshire",,0121 396 0883
https://www.rightmove.co.uk/property-for-sale/property-76235429.html,"Priory Street, Bishophill",YO1 6ET,1 bedroom apartment,17 August 2017,1,100000,,,,Leasehold,"Linley and Simpson incorporating Coalters, York - Sales",,01904 200104
https://www.rightmove.co.uk/property-for-sale/property-72243458.html,"The Old Village, Huntington, York",YO32 9RA,2 bedroom semi-detached house,18 August 2017,2,260000,216000,44000,2007,,"Stephensons, Town & City",,01904 200054
https://www.rightmove.co.uk/property-for-sale/property-63399643.html,"Lawrence Square, York, YO10 3FL",YO10 3FL,2 bedroom flat,04 January 2018,2,180000,,,,,"Hunters, York",,01904 200050
https://www.rightmove.co.uk/property-for-sale/property-59890603.html,"Howe Hill Road, Holgate, York, YO26",YO26 4SW,4 bedroom semi-detached house,19 May 2017,4,250000,,,,,"YOUR MOVE  Anscombs, York",,01904 200034
https://www.rightmove.co.uk/property-for-sale/property-59385898.html,"The Limes, Stockton on the Forest, York",YO32 9UL,3 bedroom semi-detached bungalow,27 April 2017,3,215000,137000,78000,2011,Freehold,"Churchills Estate Agents, York",,01904 200031
https://www.rightmove.co.uk/property-for-sale/property-63173440.html,"Holtby Lane, Holtby, York",YO19 5XQ,3 bedroom detached bungalow,14 December 2017,3,POA,245000,,2011,,"Stephensons, York - Sales",,01904 200052
https://www.rightmove.co.uk/property-for-sale/property-51831174.html,"School Lane, Upper Poppleton, York",YO26 6JS,4 bedroom detached house,25 November 2017,4,575000,,,,,"Hudson Moody, Poppleton",,01904 200038
https://www.rightmove.co.uk/property-for-sale/property-40528992.html,"39 Mill Garth Park, York, North Yorkshire, YO23",YO23 2TR,2 bedroom park home,08 March 2016,2,205500,,,,,"Bruton Solutions, Bracknell",,0118 453 0055
https://www.rightmove.co.uk/property-for-sale/property-56110755.html,"Richmond House, Lawrence Square, YORK",YO10 3FL,2 bedroom apartment,15 August 2018,2,169950,,,,Leasehold,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-68771569.html,"CLOVER at Rowntree, Derwenthorpe, York, The Rowntree
YO31 0NS",YO10 3DN,3 bedroom terraced house,02 December 2017,3,322995,,,,,David Wilson Homes,,01904 200007
